,Date,Close,t,P.SS_EW,P.SS_EF,P.S_EW,P.S_EF,P.M_EW,P.M_EF,P.L_EW,P.L_EF,N.SS_EW,N.SS_EF,N.S_EW,N.S_EF,N.M_EW,N.M_EF,N.L_EW,N.L_EF
254,2004-01-12,1127.22998,2004.03005464481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,2004-01-13,1121.219971,2004.03278688525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,2004-01-14,1130.52002,2004.03551912568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,2004-01-15,1132.050049,2004.03825136612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,2004-01-16,1139.829956,2004.04098360656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,2004-01-20,1138.77002,2004.05191256831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,2004-01-21,1147.619995,2004.05464480874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,2004-01-22,1143.939941,2004.05737704918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,2004-01-23,1141.550049,2004.06010928962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,2004-01-26,1155.369995,2004.06830601093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,2004-01-27,1144.050049,2004.07103825137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,2004-01-28,1128.47998,2004.0737704918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,2004-01-29,1134.109985,2004.07650273224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,2004-01-30,1131.130005,2004.07923497268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,2004-02-02,1135.26001,2004.08743169399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,2004-02-03,1136.030029,2004.09016393443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,2004-02-04,1126.52002,2004.09289617486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,2004-02-05,1128.589966,2004.0956284153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,2004-02-06,1142.76001,2004.09836065574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,2004-02-09,1139.810059,2004.10655737705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,2004-02-10,1145.540039,2004.10928961749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,2004-02-11,1157.76001,2004.11202185792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,2004-02-12,1152.109985,2004.11475409836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,2004-02-13,1145.810059,2004.1174863388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,2004-02-17,1156.98999,2004.12841530055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,2004-02-18,1151.819946,2004.13114754098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,2004-02-19,1147.060059,2004.13387978142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,2004-02-20,1144.109985,2004.13661202186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,2004-02-23,1140.98999,2004.14480874317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,2004-02-24,1139.089966,2004.14754098361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,2004-02-25,1143.670044,2004.15027322404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,2004-02-26,1144.910034,2004.15300546448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,2004-02-27,1144.939941,2004.15573770492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,2004-03-01,1155.969971,2004.16393442623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,2004-03-02,1149.099976,2004.16666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,2004-03-03,1151.030029,2004.1693989071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,2004-03-04,1154.869995,2004.17213114754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,2004-03-05,1156.859985,2004.17486338798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,2004-03-08,1147.199951,2004.18306010929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,2004-03-09,1140.579956,2004.18579234973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,2004-03-10,1123.890015,2004.18852459016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,2004-03-11,1106.780029,2004.1912568306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,2004-03-12,1120.569946,2004.19398907104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,2004-03-15,1104.48999,2004.20218579235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,2004-03-16,1110.699951,2004.20491803279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,2004-03-17,1123.75,2004.20765027322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,2004-03-18,1122.319946,2004.21038251366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,2004-03-19,1109.780029,2004.2131147541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,2004-03-22,1095.400024,2004.22131147541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,2004-03-23,1093.949951,2004.22404371585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,2004-03-24,1091.329956,2004.22677595628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,2004-03-25,1109.189941,2004.22950819672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,2004-03-26,1108.060059,2004.23224043716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,2004-03-29,1122.469971,2004.24043715847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,2004-03-30,1127,2004.24316939891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,2004-03-31,1126.209961,2004.24590163934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,2004-04-01,1132.170044,2004.24863387978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,2004-04-02,1141.810059,2004.25136612022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,2004-04-05,1150.569946,2004.25956284153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,2004-04-06,1148.160034,2004.26229508197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,2004-04-07,1140.530029,2004.2650273224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,2004-04-08,1139.319946,2004.26775956284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,2004-04-12,1145.199951,2004.27868852459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,2004-04-13,1129.439941,2004.28142076503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,2004-04-14,1128.170044,2004.28415300546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,2004-04-15,1128.839966,2004.2868852459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,2004-04-16,1134.609985,2004.28961748634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,2004-04-19,1135.819946,2004.29781420765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,2004-04-20,1118.150024,2004.30054644809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,2004-04-21,1124.089966,2004.30327868852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,2004-04-22,1139.930054,2004.30601092896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,2004-04-23,1140.599976,2004.3087431694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,2004-04-26,1135.530029,2004.31693989071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,2004-04-27,1138.109985,2004.31967213115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,2004-04-28,1122.410034,2004.32240437158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,2004-04-29,1113.890015,2004.32513661202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,2004-04-30,1107.300049,2004.32786885246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,2004-05-03,1117.48999,2004.33606557377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,2004-05-04,1119.550049,2004.33879781421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,2004-05-05,1121.530029,2004.34153005464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,2004-05-06,1113.98999,2004.34426229508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,2004-05-07,1098.699951,2004.34699453552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,2004-05-10,1087.119995,2004.35519125683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,2004-05-11,1095.449951,2004.35792349727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,2004-05-12,1097.280029,2004.3606557377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,2004-05-13,1096.439941,2004.36338797814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,2004-05-14,1095.699951,2004.36612021858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,2004-05-17,1084.099976,2004.37431693989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,2004-05-18,1091.48999,2004.37704918033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,2004-05-19,1088.680054,2004.37978142077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,2004-05-20,1089.189941,2004.3825136612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,2004-05-21,1093.560059,2004.38524590164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,2004-05-24,1095.410034,2004.39344262295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,2004-05-25,1113.050049,2004.39617486339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,2004-05-26,1114.939941,2004.39890710383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,2004-05-27,1121.280029,2004.40163934426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,2004-05-28,1120.680054,2004.4043715847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,2004-06-01,1121.199951,2004.41530054645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,2004-06-02,1124.98999,2004.41803278689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,2004-06-03,1116.640015,2004.42076502732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,2004-06-04,1122.5,2004.42349726776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,2004-06-07,1140.420044,2004.43169398907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,2004-06-08,1142.180054,2004.43442622951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,2004-06-09,1131.329956,2004.43715846995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,2004-06-10,1136.469971,2004.43989071038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,2004-06-14,1125.290039,2004.45081967213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,2004-06-15,1132.01001,2004.45355191257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,2004-06-16,1133.560059,2004.45628415301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,2004-06-17,1132.050049,2004.45901639344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,2004-06-18,1135.02002,2004.46174863388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,2004-06-21,1130.300049,2004.46994535519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,2004-06-22,1134.410034,2004.47267759563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,2004-06-23,1144.060059,2004.47540983607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,2004-06-24,1140.650024,2004.4781420765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,2004-06-25,1134.430054,2004.48087431694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,2004-06-28,1133.349976,2004.48907103825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,2004-06-29,1136.199951,2004.49180327869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,2004-06-30,1140.839966,2004.49453551913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,2004-07-01,1128.939941,2004.49726775956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,2004-07-02,1125.380005,2004.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,2004-07-06,1116.209961,2004.51092896175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,2004-07-07,1118.329956,2004.51366120219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,2004-07-08,1109.109985,2004.51639344262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,2004-07-09,1112.810059,2004.51912568306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,2004-07-12,1114.349976,2004.52732240437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,2004-07-13,1115.140015,2004.53005464481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,2004-07-14,1111.469971,2004.53278688525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,2004-07-15,1106.689941,2004.53551912568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,2004-07-16,1101.390015,2004.53825136612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,2004-07-19,1100.900024,2004.54644808743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,2004-07-20,1108.670044,2004.54918032787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,2004-07-21,1093.880005,2004.55191256831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,2004-07-22,1096.839966,2004.55464480874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,2004-07-23,1086.199951,2004.55737704918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,2004-07-26,1084.069946,2004.56557377049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,2004-07-27,1094.829956,2004.56830601093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,2004-07-28,1095.420044,2004.57103825137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,2004-07-29,1100.430054,2004.5737704918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,2004-07-30,1101.719971,2004.57650273224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,2004-08-02,1106.619995,2004.58469945355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,2004-08-03,1099.689941,2004.58743169399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,2004-08-04,1098.630005,2004.59016393443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,2004-08-05,1080.699951,2004.59289617486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,2004-08-06,1063.969971,2004.5956284153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,2004-08-09,1065.219971,2004.60382513661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,2004-08-10,1079.040039,2004.60655737705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,2004-08-11,1075.790039,2004.60928961749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,2004-08-12,1063.22998,2004.61202185792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,2004-08-13,1064.800049,2004.61475409836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,2004-08-16,1079.339966,2004.62295081967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,2004-08-17,1081.709961,2004.62568306011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,2004-08-18,1095.170044,2004.62841530055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,2004-08-19,1091.22998,2004.63114754098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,2004-08-20,1098.349976,2004.63387978142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,2004-08-23,1095.680054,2004.64207650273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,2004-08-24,1096.189941,2004.64480874317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,2004-08-25,1104.959961,2004.64754098361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,2004-08-26,1105.089966,2004.65027322404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,2004-08-27,1107.77002,2004.65300546448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,2004-08-30,1099.150024,2004.66120218579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,2004-08-31,1104.23999,2004.66393442623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,2004-09-01,1105.910034,2004.66666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,2004-09-02,1118.310059,2004.6693989071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,2004-09-03,1113.630005,2004.67213114754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,2004-09-07,1121.300049,2004.68306010929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,2004-09-08,1116.27002,2004.68579234973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,2004-09-09,1118.380005,2004.68852459016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,2004-09-10,1123.920044,2004.6912568306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,2004-09-13,1125.819946,2004.69945355191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,2004-09-14,1128.329956,2004.70218579235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,2004-09-15,1120.369995,2004.70491803279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,2004-09-16,1123.5,2004.70765027322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,2004-09-17,1128.550049,2004.71038251366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,2004-09-20,1122.199951,2004.71857923497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,2004-09-21,1129.300049,2004.72131147541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,2004-09-22,1113.560059,2004.72404371585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,2004-09-23,1108.359985,2004.72677595628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,2004-09-24,1110.109985,2004.72950819672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,2004-09-27,1103.52002,2004.73770491803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,2004-09-28,1110.060059,2004.74043715847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,2004-09-29,1114.800049,2004.74316939891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,2004-09-30,1114.579956,2004.74590163934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,2004-10-01,1131.5,2004.74863387978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,2004-10-04,1135.170044,2004.75683060109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,2004-10-05,1134.47998,2004.75956284153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,2004-10-06,1142.050049,2004.76229508197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,2004-10-07,1130.650024,2004.7650273224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,2004-10-08,1122.140015,2004.76775956284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,2004-10-11,1124.390015,2004.77595628415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,2004-10-12,1121.839966,2004.77868852459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,2004-10-13,1113.650024,2004.78142076503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,2004-10-14,1103.290039,2004.78415300546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,2004-10-15,1108.199951,2004.7868852459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,2004-10-18,1114.02002,2004.79508196721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,2004-10-19,1103.22998,2004.79781420765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,2004-10-20,1103.660034,2004.80054644809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,2004-10-21,1106.48999,2004.80327868852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,2004-10-22,1095.73999,2004.80601092896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,2004-10-25,1094.800049,2004.81420765027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,2004-10-26,1111.089966,2004.81693989071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,2004-10-27,1125.400024,2004.81967213115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,2004-10-28,1127.439941,2004.82240437158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,2004-10-29,1130.199951,2004.82513661202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,2004-11-01,1130.51001,2004.83333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,2004-11-02,1130.560059,2004.83606557377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,2004-11-03,1143.199951,2004.83879781421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,2004-11-04,1161.670044,2004.84153005464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,2004-11-05,1166.170044,2004.84426229508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,2004-11-08,1164.890015,2004.85245901639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,2004-11-09,1164.079956,2004.85519125683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,2004-11-10,1162.910034,2004.85792349727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,2004-11-11,1173.47998,2004.8606557377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,2004-11-12,1184.170044,2004.86338797814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,2004-11-15,1183.810059,2004.87158469945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,2004-11-16,1175.430054,2004.87431693989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,2004-11-17,1181.939941,2004.87704918033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,2004-11-18,1183.550049,2004.87978142077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,2004-11-19,1170.339966,2004.8825136612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,2004-11-22,1177.23999,2004.89071038251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,2004-11-23,1176.939941,2004.89344262295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,2004-11-24,1181.76001,2004.89617486339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,2004-11-26,1182.650024,2004.90163934426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,2004-11-29,1178.569946,2004.90983606557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,2004-11-30,1173.819946,2004.91256830601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478,2004-12-01,1191.369995,2004.91530054645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,2004-12-02,1190.329956,2004.91803278689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,2004-12-03,1191.170044,2004.92076502732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,2004-12-06,1190.25,2004.92896174863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,2004-12-07,1177.069946,2004.93169398907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,2004-12-08,1182.810059,2004.93442622951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,2004-12-09,1189.23999,2004.93715846995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485,2004-12-10,1188,2004.93989071038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,2004-12-13,1198.680054,2004.94808743169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,2004-12-14,1203.380005,2004.95081967213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,2004-12-15,1205.719971,2004.95355191257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,2004-12-16,1203.209961,2004.95628415301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,2004-12-17,1194.199951,2004.95901639344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491,2004-12-20,1194.650024,2004.96721311475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492,2004-12-21,1205.449951,2004.96994535519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,2004-12-22,1209.569946,2004.97267759563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,2004-12-23,1210.130005,2004.97540983607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,2004-12-27,1204.920044,2004.98633879781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,2004-12-28,1213.540039,2004.98907103825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,2004-12-29,1213.449951,2004.99180327869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,2004-12-30,1213.550049,2004.99453551913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,2004-12-31,1211.920044,2004.99726775956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,2005-01-03,1202.079956,2005.00547945205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,2005-01-04,1188.050049,2005.00821917808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,2005-01-05,1183.73999,2005.01095890411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503,2005-01-06,1187.890015,2005.01369863014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,2005-01-07,1186.189941,2005.01643835616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,2005-01-10,1190.25,2005.02465753425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
